city,Date,T2M,T2MDEW,T2MWET,TS,T2M_RANGE,T2M_MAX,T2M_MIN,QV2M,RH2M,PRECTOTCORR,PS,WS10M,WS10M_MAX,WS10M_MIN
Asyut,2025-06-27,29.27,2.05,15.66,31.27,17.08,37.46,20.38,4.5,18.95,0.0,98.82,4.25,6.08,2.62
Asyut,2025-06-28,30.61,4.95,17.78,32.99,17.75,39.07,21.32,5.58,21.96,0.0,98.54,3.61,5.35,2.54
Asyut,2025-06-29,31.9,6.87,19.39,34.19,17.75,40.18,22.43,6.43,24.33,0.0,98.41,4.72,7.55,3.04
Asyut,2025-06-30,32.08,9.47,20.77,34.2,15.59,39.84,24.25,7.62,27.87,0.0,98.63,5.18,6.82,3.13
Suez,2025-06-01,25.6,13.48,19.54,28.68,12.7,32.02,19.32,9.8,51.74,0.0,99.88,4.13,8.62,1.88
Suez,2025-06-02,24.62,12.88,18.75,27.4,12.02,31.04,19.02,9.34,51.56,0.0,100.2,5.06,8.84,2.69
Suez,2025-06-03,23.95,12.56,18.25,26.43,12.99,30.97,17.98,9.21,53.4,0.0,100.04,4.85,7.22,3.14
Suez,2025-06-04,24.77,11.51,18.14,26.64,16.02,32.82,16.8,8.69,50.36,0.0,99.87,4.73,7.78,2.21
Suez,2025-06-05,25.88,11.34,18.61,27.72,17.55,34.7,17.15,8.61,47.65,0.0,99.76,4.98,6.87,3.14
Suez,2025-06-06,26.79,11.45,19.12,28.6,17.73,35.77,18.04,8.69,45.56,0.0,99.68,4.76,6.59,2.83
Suez,2025-06-07,26.74,11.07,18.91,28.76,17.28,35.42,18.14,8.48,44.53,0.0,99.63,4.33,6.68,2.25
Suez,2025-06-08,26.95,13.53,20.24,29.0,17.0,35.51,18.51,9.86,49.32,0.0,99.49,4.24,6.77,1.84
Suez,2025-06-09,27.22,13.66,20.44,29.58,16.65,35.72,19.07,9.99,49.38,0.0,99.43,3.68,5.68,2.04
Suez,2025-06-10,27.95,12.82,20.39,30.02,17.31,36.88,19.57,9.53,45.69,0.0,99.35,4.24,7.27,1.96
Suez,2025-06-11,28.19,12.34,20.27,30.38,17.22,36.71,19.49,9.29,44.15,0.0,99.27,3.89,5.93,2.42
Suez,2025-06-12,28.93,12.44,20.68,31.4,15.87,36.97,21.1,9.38,42.56,0.0,99.4,3.3,6.88,1.72
Suez,2025-06-13,28.42,13.02,20.72,30.57,16.66,36.86,20.2,9.78,46.5,0.0,99.55,4.5,7.57,2.14
Suez,2025-06-14,28.0,12.89,20.44,29.98,17.35,37.31,19.96,9.69,46.92,0.0,99.51,5.24,9.03,2.58
Suez,2025-06-15,26.99,12.52,19.75,29.1,15.89,35.13,19.24,9.33,46.66,0.0,99.46,4.69,7.28,2.19
Suez,2025-06-16,26.41,13.24,19.83,28.98,16.07,34.66,18.59,9.75,50.16,0.0,99.36,4.57,7.17,3.26
Suez,2025-06-17,26.53,13.9,20.22,29.25,13.34,33.92,20.58,10.3,52.14,0.0,99.42,4.3,6.78,3.01
Suez,2025-06-18,26.95,13.49,20.22,28.89,13.98,34.39,20.41,10.21,51.85,0.0,99.57,5.14,7.18,3.18
Suez,2025-06-19,26.75,11.99,19.37,28.84,16.34,34.79,18.45,9.23,48.95,0.0,99.63,4.53,6.73,2.46
Suez,2025-06-20,27.37,12.04,19.7,29.81,16.91,35.29,18.38,9.18,46.86,0.0,99.56,3.64,6.63,1.73
Suez,2025-06-21,28.23,12.97,20.6,30.4,15.96,36.11,20.15,9.69,45.91,0.0,99.54,4.41,6.82,2.71
Suez,2025-06-22,27.8,13.89,20.84,29.82,15.76,36.1,20.34,10.05,46.32,0.0,99.49,5.31,10.08,2.11
Suez,2025-06-23,27.3,13.14,20.22,29.6,14.57,34.92,20.35,9.64,46.14,0.0,99.38,4.56,7.11,2.56
Suez,2025-06-24,27.2,14.03,20.61,29.62,14.93,34.92,19.99,10.22,49.38,0.0,99.36,4.17,6.99,2.25
Suez,2025-06-25,27.95,12.5,20.23,30.19,16.26,35.84,19.58,9.39,45.21,0.04,99.38,4.14,6.09,2.67
Suez,2025-06-26,27.87,10.41,19.14,30.59,15.19,35.35,20.16,8.34,39.98,0.01,99.26,2.79,3.61,2.09
Suez,2025-06-27,28.82,10.05,19.44,31.21,16.28,36.78,20.5,8.09,37.37,0.0,99.1,2.59,4.36,1.05
Suez,2025-06-28,29.87,10.18,20.03,32.27,16.58,38.15,21.57,8.25,36.42,0.01,98.85,2.23,4.52,0.29
Suez,2025-06-29,30.73,12.2,21.46,32.88,16.32,38.88,22.56,9.33,38.18,0.08,98.72,3.43,6.64,1.54
Suez,2025-06-30,30.44,14.16,22.3,32.58,15.82,38.41,22.59,10.54,43.06,0.01,98.96,4.0,5.04,2.81
