city,Date,T2M,T2MDEW,T2MWET,TS,T2M_RANGE,T2M_MAX,T2M_MIN,QV2M,RH2M,PRECTOTCORR,PS,WS10M,WS10M_MAX,WS10M_MIN
Beni Suef,2025-02-14,12.29,0.07,6.18,12.95,17.09,22.06,4.97,3.89,50.34,0.0,99.92,4.44,6.1,2.97
Beni Suef,2025-02-15,11.95,1.46,6.71,12.99,17.53,21.66,4.13,4.34,56.97,0.0,99.37,2.92,4.7,0.46
Beni Suef,2025-02-16,13.74,2.75,8.25,13.6,14.19,21.56,7.37,4.71,51.3,0.0,99.52,2.16,3.49,1.1
Beni Suef,2025-02-17,15.24,-1.57,6.84,14.13,15.48,22.88,7.4,3.42,34.4,0.0,99.69,3.0,5.14,1.16
Beni Suef,2025-02-18,15.03,-4.01,5.51,14.56,15.01,23.57,8.56,2.83,28.65,0.0,99.78,2.63,4.2,1.55
Beni Suef,2025-02-19,15.42,3.53,9.47,16.02,13.72,22.99,9.27,4.99,48.18,0.0,99.63,3.77,5.53,2.45
Beni Suef,2025-02-20,14.17,6.72,10.45,15.38,12.64,20.9,8.26,6.16,63.99,0.02,99.81,4.21,6.7,1.33
Beni Suef,2025-02-21,12.08,1.6,6.84,13.43,11.42,18.32,6.9,4.31,52.06,0.0,100.02,4.03,5.18,1.87
Beni Suef,2025-02-22,10.76,0.17,5.47,11.84,13.39,17.73,4.34,3.89,52.87,0.0,100.11,4.59,6.18,2.74
Beni Suef,2025-02-23,10.61,0.0,5.3,11.59,12.55,17.78,5.23,3.85,53.28,0.0,100.24,5.26,6.78,3.19
Beni Suef,2025-02-24,9.76,1.26,5.51,10.8,13.75,17.04,3.29,4.16,59.69,0.0,100.47,4.77,6.98,2.87
Beni Suef,2025-02-25,9.11,-0.33,4.39,9.5,12.62,15.29,2.67,3.75,57.07,0.0,100.3,4.27,6.91,2.96
Beni Suef,2025-02-26,11.21,1.46,6.33,11.51,10.71,17.47,6.76,4.25,54.56,0.0,100.07,4.05,6.66,2.43
Beni Suef,2025-02-27,12.49,0.32,6.4,13.35,17.44,21.98,4.54,3.99,52.05,0.0,100.07,4.44,6.22,3.31
Beni Suef,2025-02-28,12.85,1.97,7.41,13.77,17.35,21.91,4.56,4.44,54.6,0.0,99.93,4.11,5.81,2.97
Dakahlia,2025-02-01,15.13,10.18,12.65,15.74,10.13,21.14,11.01,7.62,75.84,0.0,102.31,3.2,4.26,2.52
Dakahlia,2025-02-02,15.44,9.42,12.43,15.87,10.9,21.84,10.94,7.29,71.75,0.0,102.16,3.69,4.98,2.88
Dakahlia,2025-02-03,15.87,10.53,13.2,16.24,10.69,21.73,11.04,7.85,74.17,0.0,101.77,2.79,3.47,2.14
Dakahlia,2025-02-04,15.62,10.46,13.04,16.43,10.85,22.41,11.56,7.85,74.48,0.0,101.6,2.53,4.57,1.03
Dakahlia,2025-02-05,15.44,7.95,11.7,16.24,10.1,20.99,10.89,6.65,64.05,0.15,101.43,7.28,11.0,2.61
Dakahlia,2025-02-06,14.2,2.15,8.18,15.17,7.18,18.4,11.22,4.39,45.15,0.03,101.61,8.4,10.54,4.43
Dakahlia,2025-02-07,13.75,3.97,8.86,14.85,7.48,18.13,10.65,4.97,52.64,0.27,102.03,4.68,5.77,3.62
Dakahlia,2025-02-08,13.22,2.66,7.94,14.31,9.24,18.7,9.46,4.53,50.52,0.03,102.12,3.06,4.49,0.35
Dakahlia,2025-02-09,12.76,5.37,9.07,12.81,8.52,17.55,9.03,5.51,61.95,0.67,101.89,3.81,6.29,0.37
Dakahlia,2025-02-10,14.01,5.68,9.85,15.03,9.51,19.33,9.82,5.63,59.97,0.15,101.77,3.82,5.54,2.72
Dakahlia,2025-02-11,14.17,4.99,9.58,15.12,9.64,19.85,10.21,5.35,56.26,0.03,101.92,4.35,6.41,3.2
Dakahlia,2025-02-12,13.33,4.43,8.88,14.38,9.46,18.95,9.49,5.15,57.63,0.02,102.18,5.21,7.43,3.36
Dakahlia,2025-02-13,12.97,3.74,8.36,14.01,9.92,18.97,9.05,4.89,55.92,0.0,102.32,4.79,7.13,2.85
Dakahlia,2025-02-14,13.23,5.03,9.13,13.87,10.94,19.8,8.86,5.37,60.56,0.0,102.1,3.4,5.9,1.45
Dakahlia,2025-02-15,14.18,6.62,10.4,14.85,13.21,21.62,8.41,6.08,66.02,0.0,101.43,3.71,5.48,2.04
Dakahlia,2025-02-16,15.5,7.61,11.56,16.33,12.2,22.5,10.3,6.48,64.04,0.0,101.44,3.12,4.14,1.31
Dakahlia,2025-02-17,16.32,4.85,10.59,16.37,15.38,23.85,8.47,5.49,54.07,0.0,101.63,2.38,3.84,0.62
Dakahlia,2025-02-18,16.23,2.39,9.31,17.03,16.17,24.73,8.56,4.77,44.92,0.0,101.71,3.65,5.2,2.4
Dakahlia,2025-02-19,15.95,9.55,12.75,16.51,9.74,21.45,11.71,7.37,68.94,0.03,101.63,3.06,6.1,1.05
Dakahlia,2025-02-20,13.61,7.84,10.72,14.15,8.01,18.53,10.52,6.6,70.5,0.6,101.77,5.45,8.7,3.0
Dakahlia,2025-02-21,13.7,3.54,8.62,15.16,7.74,18.5,10.76,4.84,52.16,0.18,101.97,3.5,5.39,1.6
Dakahlia,2025-02-22,12.78,4.11,8.45,13.92,7.98,17.57,9.59,5.09,58.59,0.38,102.09,4.8,7.11,1.71
Dakahlia,2025-02-23,11.02,1.89,6.46,12.22,7.94,15.71,7.77,4.27,54.34,0.07,102.41,4.96,7.16,2.73
Dakahlia,2025-02-24,11.4,2.94,7.17,12.43,7.69,15.84,8.15,4.61,57.74,1.16,102.59,4.24,6.76,2.6
Dakahlia,2025-02-25,11.47,1.32,6.4,13.06,9.68,17.12,7.44,4.12,51.79,0.0,102.46,3.87,5.64,2.8
Dakahlia,2025-02-26,12.97,4.24,8.6,14.15,10.51,19.13,8.62,5.05,57.43,0.0,102.24,4.15,6.16,2.86
Dakahlia,2025-02-27,13.78,6.37,10.07,14.86,12.39,20.69,8.3,5.89,65.38,0.0,102.25,4.05,5.9,3.06
Dakahlia,2025-02-28,15.12,6.75,10.93,16.35,11.94,21.78,9.84,6.1,62.89,0.0,101.96,2.64,4.7,1.09
Beheira,2025-02-01,13.79,9.24,11.51,13.75,11.72,20.64,8.92,7.2,76.7,0.0,101.59,3.04,4.13,1.93
Beheira,2025-02-02,13.88,8.54,11.21,14.0,11.77,20.72,8.95,6.93,72.63,0.0,101.41,2.98,4.36,2.1
Beheira,2025-02-03,14.42,9.02,11.72,14.91,12.22,21.43,9.21,7.15,73.71,0.0,101.04,2.54,3.49,2.03
Beheira,2025-02-04,13.87,10.05,11.96,14.13,10.91,20.51,9.6,7.64,79.11,0.0,100.91,2.43,4.15,1.07
Beheira,2025-02-05,14.55,8.52,11.54,14.74,9.67,19.89,10.22,6.95,69.75,0.57,100.86,6.53,9.11,2.33
Beheira,2025-02-06,13.46,3.08,8.27,14.02,5.61,16.76,11.15,4.72,50.41,0.31,101.07,8.19,10.03,4.87
Beheira,2025-02-07,14.0,4.24,9.12,14.55,7.91,19.1,11.19,5.1,53.42,0.39,101.34,4.88,7.37,2.86
Beheira,2025-02-08,12.88,3.38,8.13,13.58,10.69,18.92,8.23,4.84,55.87,0.18,101.38,3.17,3.98,2.06
Beheira,2025-02-09,12.38,6.05,9.21,12.21,7.31,16.81,9.5,5.81,66.78,1.46,101.22,3.92,6.74,1.86
Beheira,2025-02-10,13.31,5.08,9.19,13.63,9.18,18.85,9.67,5.45,60.42,0.11,101.11,4.43,6.95,2.85
Beheira,2025-02-11,12.78,4.44,8.61,13.23,8.54,17.89,9.35,5.18,59.08,0.03,101.3,4.65,6.82,3.15
Beheira,2025-02-12,12.6,4.38,8.49,13.08,8.52,17.73,9.21,5.15,59.72,0.02,101.53,5.14,7.48,3.23
Beheira,2025-02-13,12.45,4.15,8.3,12.9,10.7,18.24,7.54,5.05,59.14,0.0,101.64,4.67,6.98,2.72
Beheira,2025-02-14,12.58,3.6,8.09,12.8,12.63,20.26,7.63,4.91,59.28,0.0,101.32,3.17,5.1,1.5
Beheira,2025-02-15,12.38,6.08,9.23,13.16,15.65,20.71,5.06,5.89,70.8,0.01,100.74,3.15,4.82,2.23
Beheira,2025-02-16,13.81,7.11,10.46,14.42,12.77,21.42,8.65,6.3,69.56,0.01,100.78,2.77,3.37,2.19
Beheira,2025-02-17,13.97,2.28,8.12,14.07,15.73,22.92,7.19,4.6,53.44,0.0,100.85,4.14,6.33,2.8
Beheira,2025-02-18,14.32,4.52,9.42,14.83,13.95,22.01,8.06,5.38,56.99,0.0,100.99,3.24,4.64,2.15
Beheira,2025-02-19,15.0,8.95,11.97,15.08,10.78,21.19,10.41,7.16,71.71,0.02,100.95,2.99,6.08,0.61
Beheira,2025-02-20,13.2,8.16,10.68,13.6,9.02,18.34,9.32,6.83,71.33,0.61,101.12,5.15,7.96,3.0
Beheira,2025-02-21,12.61,2.84,7.73,13.35,9.15,17.71,8.56,4.62,52.95,0.03,101.32,4.5,7.08,2.83
Beheira,2025-02-22,11.45,2.21,6.83,12.04,9.29,16.95,7.66,4.43,56.03,0.03,101.44,5.05,7.53,2.87
Beheira,2025-02-23,10.66,1.65,6.15,11.53,10.39,16.71,6.32,4.24,56.71,0.07,101.67,4.33,7.03,2.23
Beheira,2025-02-24,10.94,2.9,6.92,11.57,10.08,16.07,5.99,4.63,59.9,0.27,101.84,4.2,6.54,1.35
Beheira,2025-02-25,9.94,1.37,5.65,10.72,13.19,16.82,3.63,4.14,59.31,0.0,101.71,3.39,4.58,2.42
Beheira,2025-02-26,11.86,2.74,7.3,12.69,12.58,18.77,6.19,4.58,56.79,0.0,101.48,2.84,4.14,1.82
Beheira,2025-02-27,12.75,4.02,8.38,13.68,15.17,20.98,5.81,5.03,60.21,0.0,101.5,3.07,4.51,2.41
Beheira,2025-02-28,13.15,5.3,9.22,13.79,13.32,20.78,7.46,5.54,65.01,0.0,101.27,2.79,5.84,0.6
Giza,2025-02-01,13.49,7.92,10.71,13.81,13.43,20.72,7.29,6.63,71.87,0.0,100.73,3.67,5.31,2.6
Giza,2025-02-02,13.94,5.97,9.96,14.15,13.31,22.08,8.77,5.97,64.57,0.0,100.54,3.92,5.59,3.17
Giza,2025-02-03,15.59,4.54,10.06,16.0,13.56,23.76,10.2,5.36,52.55,0.0,100.16,2.92,4.69,1.79
Giza,2025-02-04,14.26,8.65,11.46,14.93,13.32,21.79,8.47,7.05,71.21,0.0,100.04,3.07,3.84,2.58
Giza,2025-02-05,14.29,7.86,11.07,14.85,11.92,20.58,8.66,6.68,68.74,0.1,100.01,5.3,7.92,1.81
Giza,2025-02-06,13.15,1.94,7.54,13.79,8.52,18.3,9.78,4.4,48.54,0.02,100.17,6.73,8.92,3.57
Giza,2025-02-07,12.76,3.37,8.06,13.61,11.2,19.4,8.2,4.85,56.44,0.09,100.48,3.81,5.65,2.45
Giza,2025-02-08,11.55,1.95,6.75,12.5,12.38,18.32,5.94,4.43,56.57,0.06,100.53,2.9,3.73,2.24
Giza,2025-02-09,11.13,3.79,7.46,11.19,9.76,16.27,6.51,4.99,62.0,0.13,100.4,3.25,5.83,0.23
Giza,2025-02-10,11.98,4.46,8.22,12.51,12.08,18.51,6.43,5.25,64.66,0.02,100.27,3.62,5.1,2.45
Giza,2025-02-11,11.83,3.38,7.6,12.51,13.27,19.14,5.87,4.87,62.04,0.0,100.41,4.14,5.53,2.87
Giza,2025-02-12,11.61,3.52,7.56,12.25,12.56,18.86,6.3,4.9,62.55,0.0,100.65,4.46,6.56,2.88
Giza,2025-02-13,11.25,2.6,6.92,11.84,13.35,19.01,5.66,4.59,60.56,0.0,100.78,4.36,6.3,2.88
Giza,2025-02-14,11.91,2.39,7.15,12.46,14.58,20.44,5.86,4.55,58.33,0.0,100.46,4.34,6.1,2.36
Giza,2025-02-15,12.87,3.61,8.24,13.77,16.04,22.14,6.1,5.03,61.34,0.01,99.83,3.54,5.32,2.61
Giza,2025-02-16,13.6,4.6,9.1,14.14,15.09,21.97,6.88,5.38,60.4,0.0,99.94,2.55,3.09,2.21
Giza,2025-02-17,14.76,0.2,7.48,14.28,14.99,22.77,7.78,3.92,41.47,0.0,100.09,3.37,5.21,1.88
Giza,2025-02-18,14.49,-0.95,6.77,14.53,16.31,23.31,7.0,3.64,38.66,0.0,100.19,3.33,4.75,2.27
Giza,2025-02-19,15.02,7.11,11.06,15.79,12.61,22.49,9.88,6.41,65.39,0.0,100.09,3.36,5.69,1.39
Giza,2025-02-20,12.9,8.0,10.45,13.46,10.66,18.97,8.31,6.74,72.92,0.37,100.26,4.07,6.68,2.25
Giza,2025-02-21,11.96,2.07,7.02,12.89,11.66,18.48,6.82,4.42,54.55,0.01,100.44,3.82,5.41,2.35
Giza,2025-02-22,11.33,0.86,6.09,12.25,11.79,17.94,6.15,4.08,53.19,0.01,100.55,4.76,6.5,2.85
Giza,2025-02-23,10.28,0.68,5.48,11.31,12.07,17.45,5.38,3.99,55.33,0.0,100.77,5.14,7.7,2.73
Giza,2025-02-24,9.27,2.02,5.64,9.9,11.54,15.36,3.82,4.37,63.63,0.17,100.97,4.11,6.02,2.02
Giza,2025-02-25,9.57,0.2,4.89,10.31,13.84,16.49,2.65,3.85,56.97,0.0,100.82,4.29,6.41,2.95
Giza,2025-02-26,11.61,2.56,7.08,12.25,12.25,18.47,6.22,4.56,57.2,0.0,100.59,4.28,6.73,2.71
Giza,2025-02-27,12.64,3.23,7.94,13.48,16.08,21.38,5.3,4.82,59.8,0.0,100.61,4.47,5.99,3.28
Giza,2025-02-28,13.12,4.35,8.73,14.22,15.33,21.53,6.2,5.26,61.12,0.0,100.41,3.29,4.62,2.34
Alex,2025-02-01,15.24,10.46,12.85,15.56,8.64,20.47,11.83,7.75,75.8,0.0,102.31,3.26,4.49,2.35
Alex,2025-02-02,15.3,10.01,12.65,15.78,9.55,20.69,11.14,7.58,74.31,0.0,102.14,3.06,3.8,2.0
Alex,2025-02-03,15.05,10.84,12.95,15.64,9.09,20.32,11.23,8.01,78.84,0.0,101.78,2.45,2.88,1.94
Alex,2025-02-04,15.39,10.76,13.07,16.12,8.32,20.52,12.2,7.97,76.29,0.0,101.62,2.36,4.59,0.57
Alex,2025-02-05,15.92,9.13,12.53,16.53,6.11,19.68,13.57,7.19,65.4,0.65,101.53,7.96,10.85,3.1
Alex,2025-02-06,14.19,4.47,9.33,15.42,4.45,16.73,12.28,5.19,52.83,0.23,101.76,9.28,11.1,5.58
Alex,2025-02-07,14.76,5.55,10.16,15.84,5.85,18.51,12.66,5.57,55.2,0.53,102.06,5.63,7.47,3.69
Alex,2025-02-08,14.27,4.48,9.38,15.5,7.84,18.88,11.04,5.19,53.7,0.26,102.1,3.62,4.48,2.43
Alex,2025-02-09,14.3,7.26,10.78,14.9,5.13,17.52,12.39,6.28,63.67,2.11,101.9,4.88,7.7,2.6
Alex,2025-02-10,14.53,6.69,10.61,15.3,6.2,18.4,12.2,6.05,61.03,0.24,101.81,5.21,7.37,3.87
Alex,2025-02-11,14.02,5.62,9.82,14.97,6.48,17.83,11.35,5.6,58.16,0.05,102.01,5.2,6.84,3.84
Alex,2025-02-12,13.88,5.62,9.75,14.89,4.69,16.66,11.97,5.59,58.44,0.02,102.25,6.0,7.64,3.94
Alex,2025-02-13,13.62,5.51,9.56,14.63,7.6,17.71,10.11,5.54,59.23,0.0,102.35,5.44,7.1,3.25
Alex,2025-02-14,13.92,5.65,9.78,14.68,9.91,19.9,9.99,5.63,60.58,0.0,102.05,3.35,5.25,1.76
Alex,2025-02-15,13.93,7.73,10.83,15.01,12.36,20.64,8.28,6.54,70.82,0.02,101.47,3.72,4.82,3.14
Alex,2025-02-16,15.44,8.24,11.84,16.27,9.07,21.0,11.93,6.74,64.95,0.01,101.49,2.97,3.97,1.85
Alex,2025-02-17,15.31,5.49,10.4,15.59,13.74,22.75,9.01,5.72,59.07,0.0,101.54,4.36,6.41,2.09
Alex,2025-02-18,16.0,8.65,12.32,16.55,10.8,21.87,11.07,7.01,65.39,0.0,101.68,3.37,5.48,2.25
Alex,2025-02-19,15.93,10.58,13.25,16.2,7.56,20.17,12.61,7.89,72.68,0.06,101.65,3.26,5.77,1.2
Alex,2025-02-20,14.08,8.64,11.36,15.04,6.26,17.86,11.6,6.98,71.86,0.59,101.83,5.98,8.73,3.45
Alex,2025-02-21,13.81,4.2,9.01,15.2,5.69,17.25,11.56,5.07,53.17,0.06,102.03,5.25,7.01,3.86
Alex,2025-02-22,13.21,3.72,8.47,14.58,5.76,16.55,10.79,4.92,54.0,0.05,102.16,5.83,7.55,3.97
Alex,2025-02-23,12.07,3.45,7.76,13.72,6.72,16.13,9.41,4.81,57.21,0.29,102.42,4.6,6.55,2.66
Alex,2025-02-24,12.05,4.57,8.31,13.37,7.91,16.1,8.19,5.19,61.86,0.49,102.59,4.68,6.61,2.71
Alex,2025-02-25,11.23,2.97,7.1,12.88,9.88,16.84,6.96,4.63,59.18,0.0,102.46,3.36,4.56,2.46
Alex,2025-02-26,13.11,4.32,8.71,14.47,11.13,19.36,8.23,5.1,57.54,0.0,102.22,2.82,4.69,1.59
Alex,2025-02-27,13.93,6.03,9.98,15.23,11.73,20.39,8.66,5.75,62.16,0.0,102.24,2.89,4.53,1.81
Alex,2025-02-28,14.42,7.28,10.85,15.25,10.32,20.25,9.93,6.31,65.83,0.0,101.98,3.31,6.58,1.43
Asyut,2025-02-01,14.41,2.42,8.42,15.09,17.39,23.88,6.49,4.6,50.46,0.0,100.2,3.92,5.4,2.91
Asyut,2025-02-02,15.26,2.92,9.09,16.14,17.65,24.73,7.08,4.78,50.21,0.0,100.05,2.38,3.4,0.7
Asyut,2025-02-03,16.38,0.55,8.46,16.42,12.05,23.51,11.46,3.98,35.85,0.0,99.81,2.01,3.13,0.56
Asyut,2025-02-04,16.49,2.47,9.48,17.01,14.52,24.87,10.35,4.61,40.82,0.0,99.67,3.54,5.59,1.73
Asyut,2025-02-05,14.63,6.3,10.47,15.21,11.85,21.04,9.19,6.0,59.96,0.0,99.74,5.22,7.59,2.9
Asyut,2025-02-06,12.76,3.72,8.24,13.46,9.05,17.55,8.5,5.04,56.58,0.0,99.94,5.8,8.1,4.23
Asyut,2025-02-07,10.73,1.04,5.89,11.63,14.18,18.21,4.03,4.1,54.84,0.0,100.19,4.24,6.25,2.6
Asyut,2025-02-08,11.29,1.35,6.32,12.17,14.36,18.83,4.47,4.21,53.57,0.0,100.16,4.02,5.81,2.31
Asyut,2025-02-09,12.32,0.41,6.36,12.94,12.85,19.25,6.4,3.93,45.81,0.0,100.03,4.29,6.57,2.85
Asyut,2025-02-10,11.98,2.06,7.02,12.76,14.2,19.72,5.52,4.46,55.64,0.0,99.95,3.78,5.69,2.17
Asyut,2025-02-11,11.87,1.16,6.51,12.52,12.86,19.01,6.15,4.16,50.93,0.0,100.04,5.29,7.36,3.57
Asyut,2025-02-12,11.63,1.44,6.54,12.32,15.16,19.53,4.37,4.23,53.61,0.0,100.25,5.25,7.87,3.47
Asyut,2025-02-13,11.24,-0.05,5.6,11.8,15.02,19.43,4.41,3.82,50.41,0.0,100.32,5.32,8.58,3.5
Asyut,2025-02-14,12.59,-3.54,4.52,13.42,20.18,23.47,3.29,3.05,41.68,0.0,99.91,2.59,3.5,1.48
Asyut,2025-02-15,13.54,-3.2,5.17,13.35,15.53,23.02,7.49,3.02,34.07,0.0,99.48,2.74,5.39,1.02
Asyut,2025-02-16,13.65,-0.4,6.62,13.57,16.67,22.51,5.84,3.72,39.99,0.0,99.66,3.08,4.63,1.83
Asyut,2025-02-17,15.76,-2.5,6.63,14.65,15.3,24.15,8.85,3.21,31.37,0.0,99.84,2.16,4.11,0.65
Asyut,2025-02-18,16.0,-6.23,4.88,15.24,14.69,25.0,10.31,2.36,22.68,0.0,99.88,2.18,4.05,0.3
Asyut,2025-02-19,15.47,-1.62,6.92,15.43,14.96,24.06,9.1,3.45,32.79,0.0,99.75,3.67,6.71,1.3
Asyut,2025-02-20,14.87,3.48,9.17,15.7,15.38,23.17,7.79,4.9,49.85,0.0,99.87,3.87,5.92,2.3
Asyut,2025-02-21,13.41,2.14,7.78,14.32,12.11,20.41,8.3,4.55,50.76,0.0,100.08,5.08,7.18,3.59
Asyut,2025-02-22,11.56,-0.42,5.57,12.57,13.0,18.61,5.61,3.71,46.78,0.0,100.17,4.89,6.88,3.38
Asyut,2025-02-23,11.06,-1.93,4.56,11.81,13.95,18.32,4.37,3.32,42.6,0.0,100.22,4.67,7.7,2.34
Asyut,2025-02-24,10.69,-0.6,5.05,11.55,14.56,18.28,3.72,3.64,49.51,0.0,100.44,5.29,8.24,3.37
Asyut,2025-02-25,9.85,-1.26,4.3,10.47,12.2,15.71,3.51,3.53,51.32,0.0,100.29,3.2,4.55,2.39
Asyut,2025-02-26,13.06,0.61,6.84,14.1,14.09,21.36,7.27,4.02,44.68,0.11,100.05,4.1,8.14,2.27
Asyut,2025-02-27,13.15,-2.18,5.48,14.02,17.44,22.67,5.23,3.28,39.35,0.0,100.07,3.87,5.91,2.36
Asyut,2025-02-28,13.35,-3.07,5.14,14.02,18.71,23.09,4.38,3.05,34.97,0.0,99.96,4.62,7.11,2.54
Suez,2025-02-01,13.38,8.85,11.12,14.02,12.03,20.1,8.07,7.07,75.93,0.01,100.76,3.88,5.13,2.67
Suez,2025-02-02,14.04,5.23,9.63,14.17,13.43,22.1,8.67,5.69,61.72,0.01,100.56,3.62,4.75,2.45
Suez,2025-02-03,15.99,3.16,9.58,16.26,11.68,22.69,11.01,4.89,45.42,0.0,100.19,2.34,3.83,0.44
Suez,2025-02-04,14.61,7.2,10.9,15.01,10.84,20.98,10.14,6.38,64.41,0.0,100.04,3.09,4.37,2.24
Suez,2025-02-05,14.64,8.24,11.44,15.53,10.11,19.98,9.87,6.86,68.6,0.18,99.97,5.5,9.46,2.05
Suez,2025-02-06,12.85,2.26,7.55,13.74,8.59,17.75,9.16,4.52,50.74,0.02,100.1,7.26,10.12,3.91
Suez,2025-02-07,12.25,3.59,7.92,13.57,9.32,17.42,8.1,4.92,57.6,0.16,100.5,4.27,5.63,3.21
Suez,2025-02-08,11.31,2.75,7.03,12.58,9.68,16.85,7.17,4.66,58.83,0.05,100.57,3.72,5.21,2.69
Suez,2025-02-09,11.34,3.91,7.63,11.83,9.34,16.53,7.19,5.03,61.84,0.14,100.4,3.12,5.61,0.6
Suez,2025-02-10,11.91,5.11,8.51,12.61,10.11,17.4,7.29,5.49,66.44,0.13,100.29,3.21,4.5,2.14
Suez,2025-02-11,11.93,4.29,8.11,12.94,11.68,18.15,6.47,5.2,64.3,0.01,100.4,3.86,4.85,2.87
Suez,2025-02-12,11.5,4.27,7.89,12.54,11.44,17.89,6.45,5.19,66.15,0.08,100.64,4.39,5.84,2.94
Suez,2025-02-13,10.86,3.32,7.09,11.88,11.97,17.62,5.65,4.83,64.36,0.0,100.79,4.47,6.13,3.01
Suez,2025-02-14,11.6,4.06,7.83,12.4,12.42,19.05,6.63,5.11,65.41,0.0,100.52,4.19,6.1,2.36
Suez,2025-02-15,12.78,2.01,7.39,13.78,16.01,21.93,5.92,4.52,56.09,0.01,99.83,3.03,4.33,0.59
Suez,2025-02-16,13.96,5.67,9.82,14.14,12.84,20.56,7.72,5.74,61.03,0.0,99.95,2.4,3.79,1.36
Suez,2025-02-17,15.73,2.27,9.0,14.84,12.6,22.32,9.72,4.54,43.72,0.0,100.15,2.38,3.75,1.07
Suez,2025-02-18,16.17,-0.71,7.73,15.52,12.59,23.41,10.82,3.69,34.45,0.0,100.22,2.36,3.35,1.66
Suez,2025-02-19,15.24,7.28,11.26,16.01,10.41,21.38,10.97,6.46,62.99,0.0,100.1,3.56,5.39,2.24
Suez,2025-02-20,13.38,7.72,10.55,14.17,9.67,18.77,9.1,6.58,70.6,0.48,100.24,4.32,6.86,1.72
Suez,2025-02-21,11.73,2.9,7.31,13.17,9.89,17.26,7.37,4.69,57.82,0.02,100.45,3.71,4.73,2.63
Suez,2025-02-22,11.39,3.4,7.4,12.45,8.79,16.74,7.95,4.89,61.0,0.2,100.53,4.3,6.32,2.34
Suez,2025-02-23,10.02,2.44,6.23,11.44,9.64,15.71,6.07,4.55,62.61,0.04,100.79,5.75,8.18,3.46
Suez,2025-02-24,9.55,2.82,6.19,10.73,9.63,15.08,5.45,4.63,65.24,0.37,101.0,5.07,7.59,2.81
Suez,2025-02-25,9.35,0.97,5.16,10.77,11.26,14.93,3.67,4.08,58.65,0.0,100.86,4.89,6.22,3.86
Suez,2025-02-26,11.39,3.07,7.23,12.35,10.12,17.14,7.02,4.74,59.57,0.0,100.63,4.86,6.64,3.42
Suez,2025-02-27,12.19,3.46,7.83,13.18,14.17,20.12,5.95,4.96,62.57,0.0,100.63,4.79,6.51,3.45
Suez,2025-02-28,12.81,5.02,8.91,13.87,13.72,20.33,6.61,5.47,64.5,0.0,100.41,3.63,4.87,2.46
